"treat" "age" "educ" "black" "hispan" "married" "nodegree" "re74" "re75" "re78"
0 51 12 1 0 0 0 839 0 0
0 31 13 0 0 1 0 9670 10200 0
0 47 12 0 0 1 0 0 0 0
0 19 12 0 0 0 0 876 2350 962
0 23 12 0 0 1 0 0 1660 3580
0 45 12 0 0 1 0 8990 10700 8100
0 26 16 0 0 1 0 16400 17000 18300
0 36 10 0 0 1 1 3640 3480 4590
0 28 12 0 0 1 0 14600 9080 17300
0 40 12 0 0 1 0 21400 22700 21300
0 32 12 0 0 1 0 13700 15200 16500
0 39 12 0 0 1 0 24000 24200 25500
0 42 12 0 0 1 0 13700 12300 25600
0 52 12 0 0 1 0 25900 24700 24900
0 48 12 0 0 1 0 0 0 0
0 20 12 0 0 0 0 13000 15200 19800
0 28 10 0 0 1 1 20500 3610 15900
0 25 13 0 0 1 0 24200 25200 25600
0 52 8 0 0 0 1 18100 17900 1890
0 21 14 0 0 0 0 7410 8410 20800
0 34 12 0 0 1 0 21300 19000 18600
0 27 14 0 0 1 0 12500 13000 18600
0 44 12 0 0 1 0 23800 5030 0
0 16 10 0 0 0 1 0 0 8730
0 44 13 0 0 1 0 8030 3880 3100
0 37 13 0 0 1 0 3900 883 2370
0 31 15 0 0 1 0 14600 5470 19100
0 23 12 0 0 1 0 11700 757 15900
0 27 12 0 0 1 0 14000 15800 23100
0 45 6 0 0 0 1 18100 16500 16400
0 48 12 0 0 1 0 0 0 0
0 24 12 0 0 1 0 15000 15400 18600
0 20 13 0 0 1 0 2540 6650 3090
0 31 12 0 0 1 0 0 0 0
0 29 12 0 0 1 0 13200 12300 14600
0 24 10 0 0 1 1 5520 0 5040
0 45 8 0 0 1 1 10400 4510 9090
0 16 9 0 0 0 1 468 0 3380
0 26 12 0 0 1 0 20100 23400 22600
0 25 12 0 0 1 0 16300 15400 16500
0 51 18 0 0 1 0 25900 25200 25600
0 38 10 0 0 1 1 22700 25200 24200
0 32 12 0 0 1 0 19200 19200 0
0 47 12 0 0 0 0 11600 25200 25600
0 46 10 0 0 1 1 25900 25200 25600
0 23 12 0 0 1 0 10800 23500 6460
0 22 12 0 0 0 0 12700 9480 9950
0 24 10 0 0 1 1 19500 3210 20000
0 35 12 0 0 0 0 23300 21300 25300
0 32 14 0 0 1 0 25900 25200 25600
0 37 12 0 0 1 0 25900 23500 25600
0 29 17 0 0 1 0 4290 3020 15700
0 49 8 0 0 1 1 25900 25200 0
0 43 12 0 0 1 0 12700 14000 25600
0 54 12 0 0 1 0 25900 15300 24900
0 23 14 0 0 1 0 13300 11200 6570
0 18 12 0 0 0 0 5160 4630 5580
0 47 8 0 0 1 1 17100 17600 21100
0 19 10 0 0 0 1 3500 30.4 22700
0 31 14 0 0 1 0 0 0 22200
0 27 14 0 0 1 0 14100 9340 19300
0 22 13 0 0 0 0 7400 3940 14500
0 39 12 0 0 1 0 25900 25200 25600
0 30 12 0 0 1 0 25900 25200 23900
0 38 17 0 0 1 0 15400 16400 14000
0 29 14 0 0 1 0 0 0 0
0 26 11 0 0 1 1 14800 17300 15300
0 26 17 0 0 1 0 9530 19800 25600
0 18 11 0 0 0 1 3810 5400 20500
0 30 14 0 0 1 0 12000 2310 21900
0 33 8 0 0 1 1 25900 22400 25600
0 52 12 0 0 1 0 4630 12700 21500
0 25 12 0 0 0 0 4680 8360 7470
0 23 12 0 0 0 0 7490 0 4720
0 21 13 0 0 0 0 10300 14700 25600
0 44 12 0 0 1 0 18900 16200 21100
0 32 13 0 0 0 0 16900 20400 6560
0 34 18 0 0 0 0 0 525 0
0 27 14 0 0 0 0 22900 24000 25600
0 26 14 0 0 0 0 21800 17500 24400
0 26 12 0 0 0 0 23300 16200 21600
0 40 11 0 0 1 1 0 5510 10900
0 27 13 0 0 1 0 12800 0 25600
0 34 12 0 0 1 0 23600 22700 23300
0 46 12 0 0 1 0 6070 537 0
0 49 12 0 0 1 0 25900 25200 25600
0 55 10 0 0 1 1 25900 22100 1540
0 33 12 0 0 1 0 25900 25200 25600
0 45 12 0 0 1 0 25900 25200 25600
0 29 12 0 0 1 0 4040 9690 7210
0 28 17 0 0 1 0 0 0 0
0 24 13 0 0 0 0 11300 14800 25600
0 21 12 0 0 0 0 8650 10600 16700
0 23 12 0 0 1 0 6640 10200 18000
0 49 12 0 0 1 0 25900 20600 25600
0 45 10 1 0 1 1 17500 15200 25600
0 48 7 0 0 1 1 13300 4640 0
0 50 7 0 0 1 1 25500 22700 24100
0 52 8 0 0 1 1 25900 13200 22600
0 45 13 0 0 1 0 25900 19700 14500
0 50 16 0 0 1 0 20400 18200 20500
0 19 12 0 0 0 0 2360 4620 3060
0 17 14 0 0 0 0 0 1230 4620
0 39 12 0 0 1 0 25900 25200 25600
0 22 16 0 0 1 0 5640 8790 25600
0 20 13 0 0 1 0 12400 14000 24600
0 25 14 0 0 1 0 22100 8850 0
0 23 12 0 0 1 0 14500 17200 25600
0 23 16 0 0 0 0 3010 134 20700
0 25 17 0 0 1 0 4200 2040 4110
0 23 12 0 0 0 0 4670 2590 1920
0 29 13 0 0 1 0 25400 25200 25600
0 43 16 0 0 1 0 25900 21200 25600
0 19 12 0 0 1 0 7680 11900 25600
0 19 12 1 0 0 0 2400 12100 8070
0 45 9 0 0 1 1 12700 15900 25600
0 17 10 0 0 0 1 0 0 4190
0 31 12 0 0 1 0 10600 17100 0
0 45 8 1 0 0 1 3300 0 31
0 46 12 0 0 1 0 25900 25200 25600
0 36 14 0 0 1 0 25900 25200 25600
0 25 16 0 0 1 0 20200 25200 22900
0 27 18 0 0 0 0 0 11100 25600
0 53 12 0 0 1 0 25900 25200 0
0 26 16 0 0 1 0 25900 25200 25600
0 40 10 0 0 1 1 25900 25200 19000
0 35 6 0 0 1 1 20900 19200 20100
0 28 12 0 0 1 0 25900 23400 19700
0 23 10 0 0 1 1 10100 10800 8060
0 22 12 0 0 1 0 14700 15800 25600
0 37 12 1 0 1 0 25900 23100 25600
0 46 12 0 0 1 0 25900 25200 25600
0 21 15 0 0 1 0 8610 4220 0
0 26 13 0 0 0 0 16700 6500 20800
0 38 12 1 0 1 0 25800 22900 25600
0 36 12 1 0 1 0 25900 25200 25600
0 26 14 0 0 0 0 21700 21600 0
0 21 12 0 0 0 0 4620 609 11200
0 51 12 1 0 1 0 6180 2350 10100
0 20 13 1 0 0 0 2690 0 3520
0 21 12 1 0 1 0 0 272 5990
0 26 11 1 0 1 1 19000 18200 20400
0 21 11 1 0 1 1 25900 25200 20300
0 36 12 0 0 1 0 25900 25200 25600
0 39 12 0 0 0 0 25900 25200 3860
0 24 12 0 0 1 0 0 0 0
0 45 11 0 0 1 1 12100 12100 0
0 27 12 1 0 1 0 19500 16600 14300
0 33 12 0 1 0 0 25900 25200 25600
0 26 9 0 1 1 1 521 2630 16300
0 27 12 0 0 1 0 4220 752 0
0 31 10 0 1 1 1 23500 17900 21300
0 39 10 0 0 1 1 3800 19300 869
0 37 8 0 0 1 1 10800 11900 8920
0 54 8 0 0 1 1 22900 20100 17900
0 27 12 0 0 1 0 3360 0 9750
0 29 10 0 0 1 1 13200 14800 25600
0 27 18 0 0 1 0 20700 23200 25600
0 35 10 0 0 1 1 19200 13200 25600
0 33 14 1 0 1 0 0 0 0
0 17 11 0 0 0 1 0 0 0
0 20 13 0 0 1 0 33.3 1310 12300
0 39 8 1 0 1 1 25900 25200 25600
0 51 8 0 0 1 1 25900 16600 25600
0 28 8 0 0 1 1 1200 0 19500
0 47 4 0 0 1 1 22200 16400 15900
0 29 15 1 0 1 0 0 0 0
0 36 8 1 0 1 1 16300 19300 0
0 35 15 0 0 0 0 22900 20800 23000
0 49 9 0 0 1 1 25900 25200 25600
0 33 17 0 0 1 0 23800 8260 25600
0 25 15 0 0 0 0 20400 18200 23700
0 34 12 0 0 0 0 16400 10600 25500
0 43 11 0 0 1 1 17200 14900 11900
0 49 12 0 0 1 0 25900 25200 25600
0 19 12 0 0 0 0 0 2450 10200
0 16 10 0 0 0 1 0 0 13500
0 45 17 0 0 1 0 25900 25200 25600
0 23 16 0 0 0 0 3150 6840 23300
0 24 12 0 0 1 0 17700 19800 25600
0 30 12 0 0 1 0 13300 4390 25600
0 45 12 0 0 1 0 25900 25200 25600
0 17 9 0 0 0 1 0 1050 13900
0 27 16 0 0 1 0 25900 25200 25600
0 19 11 0 0 0 1 5490 263 9740
0 48 10 1 0 0 1 19200 12300 25600
0 32 12 0 0 1 0 25900 25200 0
0 40 12 0 0 1 0 25900 22800 25600
0 24 12 0 0 1 0 15800 17400 0
0 30 12 1 0 1 0 15400 15000 5340
0 19 12 0 0 0 0 8050 7240 20300
0 22 11 0 0 1 1 10600 865 25600
0 28 10 0 0 1 1 25800 25200 25600
0 35 10 0 0 1 1 21200 22500 20000
0 23 14 1 0 1 0 19500 18800 20200
0 25 10 0 0 1 1 4340 5180 12400
0 55 16 0 0 0 0 18900 18700 14600
0 31 12 0 0 1 0 4720 6750 6690
0 26 18 0 0 1 0 8480 19300 25000
0 24 15 0 0 1 0 11200 24000 25600
0 48 13 0 0 1 0 0 0 0
0 30 12 0 0 1 0 25900 13800 0
0 31 15 0 0 1 0 19400 10500 25600
0 19 12 0 0 1 0 7100 19700 25600
0 27 14 0 0 1 0 25900 24800 25600
0 54 8 0 0 1 1 23300 22700 22000
0 43 12 0 0 1 0 22600 19700 23200
0 18 13 0 0 0 0 3280 2680 14800
0 23 9 0 0 0 1 6630 7140 9090
0 40 14 0 0 0 0 23900 24600 25600
0 30 12 0 0 1 0 24300 19400 25600
0 33 12 0 0 1 0 0 421 0
0 29 12 0 0 1 0 25900 25200 25600
0 24 14 0 0 1 0 0 3910 915
0 24 14 0 0 0 0 13000 16700 25600
0 30 14 0 0 1 0 0 0 0
0 26 15 0 0 1 0 25900 25200 25600
0 41 12 0 0 1 0 25700 25200 25600
0 48 14 0 0 1 0 25900 25200 25600
0 34 10 0 0 1 1 25900 25200 25600
0 28 12 0 0 1 0 0 288 0
0 30 14 0 0 1 0 21500 21500 22100
0 29 12 0 0 0 0 17200 20000 22000
0 25 16 0 0 0 0 14100 5730 17100
0 28 12 0 0 1 0 25900 25200 25600
0 31 12 0 0 1 0 19800 3670 17700
0 55 12 0 0 1 0 25700 24100 24900
0 46 16 0 0 1 0 25000 24600 25300
0 44 12 0 0 1 0 23300 23900 22000
0 35 12 1 0 1 0 13200 12900 19200
0 39 12 0 0 1 0 21900 22400 23300
0 29 13 0 0 1 0 18800 13400 25600
0 31 12 0 0 1 0 25900 25200 25600
0 35 17 0 0 0 0 8990 5060 0
0 33 12 0 0 0 0 8080 8810 8130
0 19 12 0 0 0 0 1640 1930 0
0 27 12 0 0 1 0 8710 3980 6050
0 24 16 0 0 0 0 2880 3510 8960
0 22 12 0 0 0 0 19100 17800 25600
0 27 12 0 0 1 0 16200 19500 23100
0 43 16 0 0 1 0 0 17500 0
0 38 14 0 0 1 0 25300 21300 7250
0 19 13 0 1 0 0 0 2830 8600
0 29 12 0 0 1 0 25900 25200 25600
0 37 13 0 0 1 0 25900 25200 25600
0 16 10 0 0 0 1 0 306 19100
0 54 12 0 0 1 0 10100 9900 0
0 38 8 0 0 1 1 11200 5170 0
0 35 12 0 0 1 0 23300 20200 21700
0 20 9 0 0 0 1 3050 1720 2840
0 55 8 0 0 0 1 2900 9540 0
0 28 12 0 0 1 0 19200 10700 0
0 25 13 0 0 1 0 10200 0 1200
0 30 12 0 0 1 0 0 0 0
0 38 9 0 0 1 1 25400 23800 25600
0 23 10 0 0 1 1 18200 17100 25600
0 34 9 0 0 1 1 14900 2100 20700
0 53 0 0 0 0 1 2060 1400 1170
0 42 11 0 0 1 1 19800 18800 19800
0 26 12 0 0 0 0 25900 25200 25600
0 32 12 0 0 1 0 23500 19400 21700
0 51 12 0 0 1 0 0 0 0
0 23 14 0 0 0 0 22000 19000 20500
0 33 12 0 0 1 0 0 0 0
0 35 9 0 0 1 1 0 0 11300
0 46 12 1 0 0 0 25900 25200 25600
0 47 15 0 0 1 0 14200 18700 0
0 25 17 0 0 0 0 3440 0 0
0 41 14 0 0 0 0 20500 8690 0
0 20 9 0 0 1 1 5230 0 15900
0 22 11 0 0 1 1 18500 20300 25600
0 29 16 0 0 1 0 19300 14800 18100
0 51 12 0 0 1 0 24700 22600 24800
0 44 13 0 0 1 0 25900 25200 25600
0 20 12 0 0 0 0 12000 2120 0
0 18 11 0 0 0 1 656 0 11700
0 33 12 0 0 1 0 25900 25200 25600
0 27 12 0 0 1 0 25900 21100 25600
0 52 16 0 0 0 0 25900 25200 25600
0 24 18 0 0 0 0 0 15400 341
0 41 13 0 0 1 0 19000 18300 19500
0 28 8 0 0 1 1 23800 10600 25600
0 17 12 0 0 0 0 423 5060 3590
0 38 12 0 0 1 0 19300 25200 25600
0 45 14 0 0 1 0 25900 25200 16000
0 40 12 0 0 0 0 8270 20600 20800
0 28 13 0 0 1 0 24400 25100 25600
0 26 12 0 0 0 0 25900 25200 8690
0 27 12 0 0 1 0 18300 18200 19400
0 28 8 0 0 1 1 21000 18900 25000
0 28 16 0 0 1 0 21900 24600 20700
0 53 12 0 0 1 0 21300 20800 19800
0 54 12 0 0 1 0 24500 23800 24000
0 33 12 0 0 1 0 25300 24700 25600
0 36 12 0 0 1 0 0 0 2370
0 31 12 0 0 1 0 25900 25200 25600
0 30 12 0 0 1 0 20600 18600 19500
0 41 11 0 0 1 1 0 3400 10000
0 37 11 0 0 1 1 19700 17300 9330
0 18 9 0 0 0 1 3270 1580 7440
0 24 11 0 0 1 1 12800 9370 20500
0 21 9 1 0 0 1 1030 471 1220
0 55 12 0 0 1 0 0 1720 825
0 37 12 0 0 1 0 23300 24300 9950
0 53 5 0 0 1 1 25900 25200 25600
0 28 13 0 0 1 0 22200 25200 25600
0 20 12 0 0 0 0 3900 376 1940
0 35 18 0 0 1 0 25900 25200 25600
0 43 18 0 0 1 0 25900 25200 25600
0 18 11 0 0 0 1 0 0 0
0 29 16 0 0 1 0 25900 25200 25600
0 26 11 0 0 1 1 25900 25200 25600
0 46 8 0 0 1 1 3140 7200 11200
0 27 13 0 0 1 0 14100 12700 15700
0 26 16 0 0 1 0 2940 1220 14600
0 28 17 0 0 1 0 17300 15300 20400
0 35 14 0 0 1 0 25900 15200 25600
0 29 16 0 0 1 0 22700 25200 0
0 49 11 0 0 1 1 25900 10500 25600
0 17 11 0 0 0 1 0 0 1610
0 34 16 0 0 1 0 0 0 0
0 22 12 0 0 1 0 22700 20400 19800
0 16 9 0 0 0 1 0 0 8720
0 21 12 0 0 1 0 15400 13000 18500
0 32 9 0 0 1 1 13400 8550 0
0 55 12 0 0 1 0 25900 5300 5650
0 16 10 0 0 0 1 0 0 14200
0 39 12 0 0 1 0 23400 15700 0
0 29 12 0 0 1 0 15300 6930 24300
0 25 14 0 0 1 0 25900 22900 25600
0 25 12 0 0 1 0 17700 11900 17800
0 29 11 0 0 0 1 16300 5220 13600
0 30 12 0 0 1 0 15800 3800 25600
0 24 11 0 0 1 1 17500 17800 19500
0 25 9 0 0 1 1 10100 9550 15200
0 51 11 0 0 1 1 0 0 0
0 17 11 0 0 0 1 835 510 5790
0 43 13 0 0 1 0 15500 430 6630
0 41 12 0 0 1 0 8630 10700 47.3
0 18 11 0 0 0 1 0 0 0
0 23 12 0 0 1 0 18700 11100 6470
0 36 12 0 0 1 0 13900 4300 10700
0 22 12 0 0 1 0 14200 12900 9570
0 18 12 0 0 1 0 0 2710 8520
0 27 14 0 0 1 0 14600 11700 9020
0 50 10 0 0 1 1 17200 15000 18600
0 29 12 0 0 1 0 15900 4390 10800
0 52 12 0 0 1 0 25900 23400 22100
0 22 12 0 0 0 0 11400 13200 6300
0 32 12 0 0 1 0 10300 13300 4420
0 42 12 0 0 1 0 421 0 0
0 18 11 0 0 0 1 2070 1770 4090
0 22 12 0 0 1 0 15300 20300 0
0 35 12 0 0 1 0 24200 25200 0
0 21 12 0 0 0 0 9260 5110 16200
0 29 13 0 0 1 0 6720 8820 6190
0 34 12 0 0 0 0 10200 0 0
0 22 16 0 0 0 0 3900 14000 14000
0 20 12 0 0 1 0 2710 13900 17500
0 28 8 0 0 1 1 0 0 1590
0 47 13 0 0 1 0 16200 15000 287
0 25 7 0 0 1 1 3620 7950 13100
0 29 12 0 0 1 0 19900 14500 20200
0 29 17 0 0 1 0 15300 15200 18700
0 29 18 0 0 1 0 18500 20800 25600
0 44 10 0 0 1 1 23000 20300 11200
0 19 13 0 0 1 0 1080 3030 16200
0 23 14 0 0 0 0 3900 4990 8650
0 19 13 0 0 0 0 2370 1710 0
0 17 10 0 0 0 1 2030 557 8260
0 51 12 0 0 1 0 2490 3320 2490
0 19 12 0 0 0 0 0 0 10800
0 19 11 0 0 0 1 846 1030 3530
0 54 12 0 0 0 0 23100 21500 20900
0 29 16 0 0 0 0 3890 17600 3940
0 29 12 0 0 1 0 24000 15700 21400
0 37 8 0 0 1 1 4780 4920 5950
0 42 12 0 0 1 0 25900 25200 22900
0 48 14 0 0 1 0 21400 16800 25600
0 21 12 0 0 0 0 2040 281 9180
0 25 12 0 0 1 0 17900 17400 21500
0 39 13 0 0 1 0 6130 9260 1530
0 19 12 0 0 1 0 8520 14500 3210
0 26 12 0 0 1 0 15100 17400 21700
0 20 11 0 0 1 1 4550 10200 25600
0 52 12 0 0 1 0 25900 25200 25600
0 30 10 0 0 1 1 17100 25200 25600
0 27 12 0 0 1 0 25900 23800 25600
0 29 14 0 0 1 0 21600 4920 25600
0 24 16 0 0 1 0 7140 19100 21500
0 22 12 0 0 1 0 10800 12400 12400
0 40 12 0 0 1 0 25900 25200 25600
0 45 12 0 0 1 0 25900 25200 25600
0 27 16 0 0 1 0 18700 20100 0
0 20 12 0 0 0 0 1690 0 1630
0 22 12 0 0 0 0 11900 16100 16800
0 50 12 0 0 1 0 25900 0 25000
0 29 9 0 0 1 1 16400 16800 18800
0 25 9 0 0 1 1 23400 1900 1900
0 27 12 0 0 1 0 21600 21900 21600
0 51 18 0 0 1 0 8890 24400 11500
0 32 16 0 0 0 0 11000 14400 23100
0 26 12 0 0 0 0 19100 21600 24000
0 19 12 0 0 1 0 11000 12100 20900
0 33 12 0 0 1 0 18000 18500 18100
0 30 18 0 0 1 0 25900 25200 25600
0 21 14 0 0 0 0 3340 3850 5620
0 37 12 0 0 1 0 17400 17100 17300
0 51 8 0 0 1 1 5510 4770 5830
0 52 12 0 0 1 0 25900 18600 8020
0 28 17 1 0 0 0 3130 3240 0
0 18 12 0 0 0 0 0 0 15000
0 17 11 0 0 0 1 725 2520 2720
0 40 18 0 0 1 0 13800 0 25600
0 22 12 0 0 0 0 7900 25200 24600
0 36 12 0 0 1 0 25900 25200 25600
0 36 12 0 0 1 0 25900 25200 25600
0 30 13 0 0 1 0 25900 25200 25600
0 27 12 0 0 1 0 20500 22300 0
0 24 16 0 0 0 0 2570 2440 15800
0 26 16 0 0 1 0 16100 17600 25600
0 47 12 0 0 1 0 23400 21000 20900
0 30 12 0 0 1 0 25900 25200 25600
0 21 14 0 0 1 0 15800 19000 24100
0 35 12 0 0 1 0 22500 457 7290
0 47 11 0 0 1 1 25900 25200 25600
0 28 14 0 0 0 0 1220 14000 10800
0 30 12 0 0 1 0 15300 13800 25600
0 49 14 0 0 1 0 25900 25200 0
0 38 14 0 0 1 0 25800 25200 25600
0 28 16 0 0 1 0 20900 21400 25600
0 32 12 1 0 1 0 25900 22900 25600
0 33 12 0 0 1 0 25900 25200 25600
0 36 12 0 0 1 0 25900 25200 23700
0 41 14 0 0 1 0 25900 25200 16600
0 36 12 0 0 1 0 25900 25200 25600
0 23 10 0 0 0 1 15300 16000 15500
0 22 12 0 0 1 0 23300 22700 25600
0 22 16 0 0 0 0 4490 11500 25600
0 30 16 0 0 1 0 25900 25200 25600
0 23 10 0 0 1 1 25900 25200 25600
0 29 12 0 0 1 0 25900 25200 0
0 37 12 0 0 1 0 25900 25200 25600
0 36 12 1 0 1 0 25900 25200 25600
0 27 14 1 0 1 0 0 0 0
0 55 8 1 0 1 1 20900 25200 0
0 26 12 0 0 1 0 25900 24100 25600
0 23 15 0 0 0 0 0 607 14800
0 31 12 0 0 1 0 25900 25200 0
0 40 12 0 0 1 0 15800 17100 21000
0 17 10 0 0 0 1 0 571 10200
0 16 8 0 0 1 1 0 0 4910
0 48 12 0 0 1 0 25900 25200 0
0 52 18 0 0 1 0 25900 25200 24700
0 25 12 0 0 0 0 11100 8880 22000
0 20 12 0 0 0 0 10400 7100 17400
0 37 12 0 0 1 0 25900 25200 25600
0 24 14 0 0 1 0 19100 24800 24200
0 48 12 0 0 1 0 13800 19700 11200
0 18 12 0 0 0 0 0 5890 9310
0 16 9 0 0 0 1 0 1670 10600
0 28 15 0 0 1 0 10900 11600 12700
0 28 12 0 0 0 0 4540 2320 7230
0 20 12 0 0 0 0 619 3430 8670
0 34 12 0 0 1 0 25900 25200 25600
0 46 13 0 0 1 0 17100 16900 19300
0 28 10 0 0 1 1 15600 14600 10500
0 27 12 0 0 1 0 24300 15500 20000
0 35 9 0 0 1 1 15900 15300 16700
0 51 12 0 0 1 0 21500 23200 22200
0 16 9 1 0 0 1 0 0 0
0 16 8 0 0 0 1 0 0 2560
0 31 12 1 0 1 0 0 43 11000
0 42 12 0 0 1 0 25900 25200 25600
0 42 17 0 0 1 0 3760 7050 11300
0 30 12 0 0 1 0 24800 19500 3950
0 28 15 0 0 1 0 0 0 1410
0 23 12 0 0 0 0 8850 8240 7880
0 24 16 0 0 0 0 9120 15900 18200
0 26 18 0 0 1 0 0 627 22700
0 28 12 0 0 0 0 25900 25200 25600
0 32 12 0 0 1 0 25900 25200 25600
0 30 8 0 0 1 1 17500 15000 25600
0 53 12 0 0 0 0 24300 25200 20200
0 34 16 0 0 1 0 25900 25200 5400
0 24 16 0 0 1 0 17800 18400 21600
0 22 12 0 0 1 0 13800 10600 16000
0 27 16 0 0 0 0 25900 25200 25600
0 26 16 0 0 0 0 14400 2940 25600
0 26 12 0 0 1 0 10800 14800 2870
0 33 11 0 0 1 1 2730 2240 10700
0 19 12 0 0 0 0 3160 4400 17400
0 27 12 0 0 1 0 16400 18900 14000
0 52 12 0 0 1 0 20400 1790 0
0 48 12 0 0 1 0 25900 25200 25600
0 22 15 0 0 0 0 355 3020 8340
0 20 14 0 0 0 0 6670 5250 1670
0 19 13 0 0 0 0 1580 154 4880
0 51 12 0 0 1 0 5420 10400 12100
0 19 12 0 0 0 0 1900 3200 3190
0 23 12 0 0 0 0 23000 24200 25600
0 55 12 0 0 1 0 15500 15400 17400
0 42 12 0 0 1 0 19500 25200 25600
0 25 15 0 1 0 0 3100 3040 13700
0 21 14 1 0 0 0 5590 5360 7880
0 21 13 0 0 1 0 3900 11200 15900
0 41 13 0 0 1 0 19300 13300 2870
0 21 14 0 0 0 0 4800 4660 18600
0 50 12 0 0 1 0 25900 22800 25600
0 19 12 0 0 0 0 4540 5620 10200
0 23 15 0 0 1 0 11100 13700 17500
0 44 12 0 0 1 0 25000 25200 8130
0 20 13 0 0 0 0 7100 5950 12600
0 50 16 0 0 1 0 25900 25200 25600
0 55 12 0 0 1 0 25900 18400 25600
0 26 17 0 0 1 0 21900 24300 25600
0 24 12 0 0 0 0 23500 16200 20100
0 27 12 0 0 1 0 0 0 2310
0 16 11 0 0 0 1 0 0 5380
0 28 18 0 0 0 0 0 0 8880
0 21 15 0 0 0 0 2630 0 1720
0 50 8 0 0 1 1 15000 16200 17700
0 29 12 0 0 1 0 0 0 0
0 23 12 0 0 1 0 18500 20300 18500
0 42 13 0 0 1 0 8710 1170 4040
0 27 12 0 0 1 0 23600 23400 25600
0 26 12 0 0 1 0 2350 7570 2840
0 31 12 0 0 1 0 12000 11400 11600
0 23 15 0 0 0 0 5610 1380 62.1
0 22 12 0 0 1 0 11500 15700 19400
0 50 18 0 0 1 0 25800 25200 25600
0 38 16 0 0 1 0 25900 25200 25600
0 31 12 0 0 1 0 21500 19900 25600
0 39 9 0 0 1 1 9630 10100 14000
0 27 12 0 0 1 0 21000 21000 25600
0 41 12 0 0 1 0 19700 12500 13000
0 44 12 0 0 1 0 0 0 20100
0 18 12 0 0 0 0 6460 7940 978
0 47 10 0 0 1 1 25900 25200 24700
0 16 10 0 0 0 1 0 0 7430
0 29 12 0 0 1 0 18100 17600 19600
0 27 15 0 0 1 0 14300 24900 25600
0 33 12 0 0 1 0 24100 24000 24200
0 46 12 0 0 1 0 25900 25200 25600
0 18 11 0 0 0 1 1660 2210 19200
0 40 12 0 0 1 0 13200 13700 22000
0 55 8 0 0 1 1 0 8840 0
0 16 10 0 0 0 1 3140 2350 2450
0 26 10 0 0 1 1 11400 7720 0
0 44 9 0 0 1 1 15600 22300 25600
0 22 14 0 0 0 0 2500 9420 16100
0 53 12 0 0 1 0 17200 9570 9790
0 17 10 0 0 0 1 0 0 10400
0 34 12 0 0 1 0 7640 7750 9990
0 28 10 0 0 0 1 6830 8030 8510
0 24 9 0 0 1 1 3440 0 819
0 41 10 0 1 1 1 19300 23400 20500
0 16 10 1 0 0 1 0 922 4840
0 37 18 0 0 1 0 25900 25200 25600
0 28 14 0 0 1 0 11300 10200 20800
0 28 16 0 0 1 0 22800 24100 24200
0 49 12 0 0 1 0 25900 25200 19700
0 17 11 0 0 0 1 3430 1850 8280
0 33 12 0 0 1 0 25900 25200 25600
0 41 8 0 0 1 1 3520 8220 13400
0 40 12 0 0 1 0 0 0 1260
0 28 12 0 0 1 0 8220 2870 2370
0 51 8 0 0 1 1 0 0 0
0 31 8 0 0 1 1 0 0 0
0 16 8 0 0 0 1 0 0 5640
0 29 12 0 0 1 0 25900 25200 24600
0 48 18 0 0 0 0 4120 3590 4100
0 52 12 0 0 0 0 3140 2870 2370
0 33 10 0 0 1 1 11100 18200 13000
0 53 8 0 0 1 1 13500 12300 15200
0 29 14 0 0 1 0 19100 18000 7730
0 55 8 0 0 1 1 1190 25200 12800
0 21 12 0 0 0 0 5820 3170 14800
0 32 7 0 0 0 1 8850 8620 6380
0 34 14 0 0 1 0 14900 14300 13500
0 39 12 0 0 1 0 25900 25200 25600
0 17 10 0 0 0 1 0 0 10200
0 38 12 0 0 1 0 22500 21900 22900
0 19 12 0 0 1 0 10000 14900 25600
0 49 18 0 0 1 0 25900 25200 25600
0 17 11 0 0 0 1 0 98.5 3360
0 27 16 0 0 0 0 2300 19500 24600
0 30 16 0 0 0 0 19700 22800 25600
0 35 12 0 0 1 0 25900 25200 25600
0 41 8 0 0 1 1 24900 15000 15100
0 21 12 0 0 0 0 7380 9190 14200
0 51 12 0 0 1 0 23900 23300 25600
0 49 18 0 0 1 0 25900 25200 25600
0 39 12 0 0 1 0 25000 25200 25600
0 17 11 0 0 0 1 3770 5320 4690
0 34 13 0 0 1 0 24200 25200 24900
0 38 12 0 0 1 0 0 0 14800
0 53 12 0 0 1 0 19400 1200 25600
0 27 12 0 0 1 0 13900 14300 15100
0 20 14 0 0 1 0 0 2380 14400
0 21 12 0 0 1 0 12300 14900 19900
0 47 8 0 0 1 1 14200 14600 14700
0 25 18 0 0 0 0 2600 6220 1950
0 24 17 0 0 1 0 10800 4910 20500
0 26 16 0 0 0 0 6230 8330 14900
0 19 12 1 0 0 0 1820 9340 2.96
0 28 12 1 0 1 0 16600 15100 13500
0 18 11 0 0 0 1 3930 3920 0
0 23 17 0 0 1 0 5580 9620 20300
0 28 10 1 0 1 1 20600 18900 18000
0 43 12 0 1 1 0 2020 1710 1560
0 48 12 0 1 1 0 25900 25200 0
0 24 14 0 1 0 0 10100 10400 106
0 25 14 0 1 1 0 13500 11500 16300
0 40 8 0 0 0 1 0 7900 2050
0 43 12 0 0 1 0 19600 19300 23000
0 19 12 0 0 0 0 8950 10100 0
0 27 15 0 1 1 0 10500 13200 0
